type,release_year,rating,cluster,listed_in_0,listed_in_1,listed_in_2,listed_in_3,listed_in_4,listed_in_5,listed_in_6,listed_in_7,listed_in_8,listed_in_9,country_0,country_1,country_2,country_3,country_4,country_5,country_6,country_7,country_8,country_9,duration_numeric,year,month,day
0,2016.0,6,1,0,0,1,1,0,1,1,1,0,0,0,1,0,0,0,0,1,0,0,1,88.0,2018,8,19
0,2017.0,7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,49.0,2019,1,19
1,2016.0,4,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,1,0,1,0,1.0,2017,8,1
0,2014.0,3,1,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,1,1,0,0,110.0,2017,9,8
0,2018.0,2,1,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,150.0,2018,12,25
0,2017.0,4,1,0,0,1,0,0,1,1,1,1,1,1,0,0,0,0,0,1,1,0,1,97.0,2018,12,28
0,2016.0,6,1,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,129.0,2019,4,12
0,2013.0,6,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,99.0,2018,6,7
0,2005.0,6,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,112.0,2018,4,30
0,2006.0,3,1,0,0,0,1,0,1,1,1,1,0,1,0,0,0,0,0,1,1,1,0,143.0,2019,1,1
0,2016.0,4,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,61.0,2018,3,1
0,2016.0,13,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,1,1,0,1,1,95.0,2017,1,5
0,2014.0,13,1,0,1,0,1,1,1,0,1,0,1,0,0,0,0,1,0,0,1,1,1,92.0,2017,3,30
0,2019.0,4,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,97.0,2019,4,5
0,2015.0,3,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,1,1,1,90.0,2018,12,25
0,2017.0,3,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,119.0,2019,10,1
0,2017.0,3,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,147.0,2019,10,1
1,2014.0,4,0,0,1,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,1,0,3.0,2018,12,15
0,2017.0,4,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,1,0,1,83.0,2018,3,11
0,2016.0,4,1,0,0,0,0,1,1,1,0,1,1,0,0,0,0,0,1,1,1,0,0,83.0,2017,8,21
1,2013.0,6,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1.0,2017,4,1
0,2006.0,6,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,91.0,2018,1,1
0,2019.0,6,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,117.0,2020,3,26
1,2016.0,4,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1.0,2017,4,1
0,2017.0,4,1,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,78.0,2018,4,1
0,2017.0,4,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,75.0,2018,4,1
0,2004.0,4,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,78.0,2018,4,1
0,2017.0,4,1,0,0,1,0,1,0,0,1,1,0,0,1,0,1,1,0,0,1,1,1,149.0,2018,3,1
0,2015.0,6,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,1,103.0,2017,3,10
0,2017.0,3,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,94.0,2019,4,12
0,2015.0,13,1,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,95.0,2016,4,15
0,2010.0,4,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,122.0,2018,7,25
1,2016.0,4,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,1.0,2018,6,4
0,2017.0,4,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,1,0,107.0,2018,9,14
0,2009.0,6,1,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,1,0,1,0,126.0,2018,9,5
0,2015.0,4,1,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,122.0,2018,9,1
0,2009.0,6,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,95.0,2019,12,31
0,2017.0,4,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,101.0,2017,8,15
0,2013.0,8,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,74.0,2017,10,1
0,2010.0,8,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,74.0,2017,10,1
0,2015.0,8,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,74.0,2017,10,1
0,2015.0,8,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,83.0,2017,10,1
0,2016.0,8,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,79.0,2017,10,1
0,2010.0,14,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,72.0,2017,10,1
0,2011.0,8,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,1,1,0,0,80.0,2017,10,1
0,2016.0,8,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,1,1,0,0,75.0,2017,10,1
0,2012.0,8,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,75.0,2017,10,1
0,2017.0,8,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,72.0,2017,10,1
0,2015.0,2,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,99.0,2018,7,26
0,2013.0,6,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0,1,91.0,2018,8,19
0,2017.0,7,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,166.0,2018,4,1
0,2017.0,3,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,103.0,2018,11,1
0,2017.0,3,1,0,1,1,0,1,1,1,1,1,0,0,0,0,1,0,0,0,0,1,0,128.0,2020,10,1
1,2016.0,8,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,1,0,0,0,1,1.0,2017,12,31
1,2017.0,4,0,0,1,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,5.0,2018,2,20
0,2018.0,2,1,0,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1,87.0,2019,5,9
1,2015.0,6,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1.0,2015,12,31
1,2016.0,7,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1.0,2016,8,1
0,2017.0,7,1,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,125.0,2019,12,31
0,2017.0,6,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,121.0,2019,12,31
0,2015.0,4,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,110.0,2017,2,28
0,2016.0,1,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,88.0,2019,11,20
1,2018.0,8,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,0,0,1,1,0,1.0,2018,8,29
0,2013.0,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,52.0,2017,3,1
0,2017.0,2,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,1,0,0,89.0,2018,8,1
0,2013.0,4,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,52.0,2017,3,1
1,2010.0,7,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,1,0,0,1,1,1,1.0,2019,2,1
1,2015.0,6,0,0,0,1,1,1,1,0,1,1,1,0,0,0,0,0,1,0,1,1,1,1.0,2017,5,22
1,2016.0,6,0,0,1,0,1,1,0,1,1,0,0,0,0,0,0,1,0,0,1,1,1,4.0,2016,9,19
1,2016.0,4,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,2.0,2019,4,23
0,2017.0,2,1,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,81.0,2019,11,20
0,2017.0,2,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,73.0,2019,11,20
0,2008.0,6,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0,1,1,75.0,2018,12,8
0,2016.0,6,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,0,99.0,2019,4,18
0,2007.0,2,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,1,0,1,0,1,121.0,2019,1,12
0,2008.0,1,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,100.0,2019,3,5
0,2016.0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,97.0,2018,2,1
0,2015.0,6,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,1,1,105.0,2017,8,25
0,2017.0,4,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,100.0,2018,4,5
1,2015.0,4,0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,1,1.0,2018,9,14
1,2010.0,4,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1.0,2017,5,19
0,2016.0,4,1,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,115.0,2017,11,1
0,2015.0,6,1,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,1,1,0,99.0,2016,8,15
1,2016.0,6,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,4.0,2017,7,1
0,2016.0,4,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,1,91.0,2017,8,1
1,2016.0,14,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1.0,2018,9,30
0,2019.0,4,1,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,90.0,2019,6,8
0,2004.0,1,1,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,100.0,2018,3,6
0,2017.0,4,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,25.0,2018,10,3
0,2012.0,6,1,0,0,1,1,1,0,1,1,1,1,0,0,0,0,0,0,1,0,0,1,99.0,2017,3,10
0,2019.0,3,1,0,0,0,0,1,1,1,0,1,0,0,0,0,1,0,0,0,1,1,0,120.0,2019,6,8
0,2014.0,6,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,1,98.0,2019,6,6
0,2017.0,7,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,104.0,2017,6,1
0,2005.0,7,1,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,149.0,2019,7,21
0,2010.0,6,1,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,1,0,1,0,0,112.0,2019,6,20
1,2009.0,14,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1.0,2017,12,15
0,2013.0,6,1,0,0,0,0,1,0,1,1,1,0,0,0,0,1,1,0,1,1,1,1,98.0,2017,4,1
0,2018.0,6,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,120.0,2018,8,10
1,2013.0,7,0,0,0,0,1,0,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,1.0,2018,4,1
1,2015.0,6,0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1.0,2017,4,15
0,2006.0,6,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,151.0,2019,12,31
0,2018.0,8,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,1,63.0,2019,5,10
0,2007.0,6,1,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,148.0,2017,10,22
0,2017.0,4,1,0,0,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,114.0,2019,12,31
0,2017.0,6,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,123.0,2017,12,1
1,2017.0,4,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,1,1,1,1,0,2.0,2016,1,1
0,2017.0,4,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,87.0,2018,2,28
0,2017.0,2,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,93.0,2020,10,1
1,2017.0,4,0,0,0,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,1,1,0,3.0,2019,7,26
0,2017.0,1,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,1,0,1,1,88.0,2020,1,15
0,2018.0,3,1,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,126.0,2019,6,18
0,2017.0,4,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,1,1,0,90.0,2018,4,1
0,2017.0,1,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,95.0,2017,4,18
0,2017.0,3,1,0,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,1,1,0,108.0,2019,1,26
0,2010.0,13,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,65.0,2017,11,10
0,2017.0,3,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,1,1,1,110.0,2019,2,1
0,2018.0,7,1,0,1,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,66.0,2019,2,28
0,2017.0,4,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,127.0,2018,3,15
0,2015.0,6,1,0,0,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,131.0,2018,8,15
0,2018.0,4,1,0,0,1,1,0,1,1,1,0,0,0,0,0,0,1,0,0,1,1,1,88.0,2018,6,28
0,2017.0,3,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,97.0,2018,3,11
0,2016.0,6,1,0,0,0,1,0,1,1,1,1,1,0,0,0,1,0,1,1,1,0,0,116.0,2017,9,2
1,2016.0,4,0,0,1,0,0,0,1,1,1,1,0,0,0,0,0,1,0,0,1,1,1,3.0,2016,5,26
1,2018.0,4,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1.0,2019,3,29
0,2012.0,6,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,117.0,2020,7,5
0,2019.0,4,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,79.0,2019,7,12
0,2017.0,3,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,144.0,2019,1,1
1,2014.0,6,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1.0,2018,10,12
0,2015.0,7,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,79.0,2016,6,1
0,2018.0,2,1,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,135.0,2018,9,4
0,2017.0,4,1,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,88.0,2017,8,9
0,2007.0,3,1,0,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,116.0,2019,11,20
0,2017.0,4,1,0,0,0,0,0,1,1,1,1,1,0,0,0,0,1,1,1,1,0,0,91.0,2017,7,1
0,2013.0,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,83.0,2020,5,1
0,2015.0,2,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,90.0,2017,12,15
0,2018.0,3,1,0,1,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,129.0,2020,8,30
0,2016.0,3,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,120.0,2020,4,11
0,2015.0,1,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,1,0,91.0,2017,2,8
0,2017.0,4,1,0,0,1,1,0,1,1,1,0,0,0,0,0,0,0,1,0,0,1,0,85.0,2018,1,24
1,2016.0,6,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0,1,0,1.0,2018,7,14
0,2016.0,3,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,88.0,2020,3,26
0,2017.0,3,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,123.0,2019,10,1
0,2013.0,4,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,180.0,2016,8,26
0,2013.0,2,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,98.0,2019,3,8
0,2016.0,3,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,90.0,2016,3,1
1,2017.0,4,0,0,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1.0,2018,12,3
0,2013.0,3,1,0,0,1,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,90.0,2019,2,25
0,2017.0,2,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,1,1,0,1,94.0,2021,1,1
0,2010.0,3,1,0,0,0,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,112.0,2018,7,5
0,2017.0,4,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,1,85.0,2017,12,31
0,2018.0,4,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,97.0,2019,6,18
1,2017.0,4,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1.0,2016,6,1
0,2015.0,4,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,1,1,1,47.0,2015,12,17
0,2017.0,4,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,1,99.0,2018,6,1
0,2017.0,6,1,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,168.0,2019,12,31
0,2018.0,6,1,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,1,1,0,99.0,2018,12,1
0,2016.0,6,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,1,106.0,2017,9,28
0,2017.0,6,1,0,0,1,1,0,1,1,0,1,1,1,0,0,0,0,1,0,1,0,0,92.0,2017,6,22
0,2008.0,1,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,99.0,2018,7,22
0,2017.0,6,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,89.0,2018,5,31
0,2015.0,4,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,1,1,0,1,1,0,88.0,2016,9,1
1,2016.0,7,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,1.0,2019,11,1
0,2017.0,3,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,111.0,2021,1,1
0,2017.0,4,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,79.0,2018,3,1
1,2016.0,7,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1.0,2019,10,2
1,2017.0,6,0,0,1,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,1,0,2.0,2017,12,2
0,2017.0,4,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,86.0,2017,12,31
0,2016.0,6,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,1,74.0,2017,4,1
1,2013.0,4,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1.0,2019,10,2
0,2017.0,4,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,1,1,0,1,0,84.0,2020,5,28
0,2013.0,1,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,1,1,0,1,1,80.0,2017,10,1
0,2016.0,4,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,86.0,2019,4,2
1,2016.0,4,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,3.0,2019,3,15
0,2018.0,4,1,0,1,1,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,90.0,2019,4,19
0,2007.0,1,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,102.0,2020,6,29
1,2013.0,6,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,1,0,1.0,2018,2,17
0,2016.0,4,1,0,0,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,92.0,2017,12,15
1,2014.0,7,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,2.0,2020,2,15
0,2015.0,4,1,0,0,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,81.0,2017,12,15
0,2018.0,4,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,116.0,2018,12,5
0,2005.0,3,1,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,110.0,2018,9,1
0,2017.0,2,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,95.0,2017,8,29
1,2015.0,6,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,1.0,2019,10,2
0,2009.0,3,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,133.0,2018,10,1
0,2017.0,4,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,1,1,1,120.0,2018,11,28
1,2016.0,6,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1,1.0,2016,11,15
0,2016.0,7,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,1,1,1,91.0,2017,6,24
0,2017.0,7,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,1,1,1,90.0,2017,7,1
0,2017.0,7,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,1,1,1,90.0,2017,6,24
1,2013.0,7,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,1.0,2018,4,1
0,2018.0,4,1,0,0,0,1,0,1,0,0,1,0,0,1,1,0,0,0,0,1,1,1,103.0,2019,4,12
0,2016.0,4,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,1,1,73.0,2018,2,20
0,2018.0,4,1,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,98.0,2019,6,1
1,2017.0,7,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1.0,2018,3,31
0,2010.0,2,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,119.0,2019,12,16
0,2017.0,4,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,76.0,2017,6,1
0,2018.0,4,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,148.0,2019,4,29
1,2012.0,4,0,0,1,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,1,0,2.0,2019,10,1
0,2017.0,4,1,0,1,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,94.0,2017,11,24
0,2017.0,6,1,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,108.0,2019,11,1
0,2016.0,3,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,114.0,2017,9,7
0,2016.0,3,1,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,98.0,2019,6,6
1,2017.0,7,0,0,0,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,1,1,0,1.0,2018,9,15
0,2014.0,6,1,0,0,1,1,0,1,1,0,0,0,0,0,0,1,0,0,1,0,1,1,151.0,2018,10,5
0,2016.0,4,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,1,0,0,1,1,78.0,2017,1,20
1,2009.0,4,0,0,0,1,1,1,1,0,1,1,1,0,0,0,0,0,1,0,1,1,1,1.0,2019,3,12
0,2018.0,4,1,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,1,1,0,0,1,125.0,2019,5,15
0,2015.0,6,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,126.0,2017,10,15
1,2018.0,8,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1.0,2018,11,1
0,2017.0,8,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,1,11.0,2018,11,1
0,2017.0,8,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,1,22.0,2018,11,1
1,2016.0,6,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1.0,2016,12,16
1,2014.0,6,0,0,1,1,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,1.0,2017,2,1
0,2016.0,4,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,104.0,2017,8,20
0,2017.0,4,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,104.0,2018,1,1
1,2014.0,4,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,1,0,0,1,1,1,1.0,2019,2,1
0,2014.0,3,1,0,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,117.0,2017,1,14
1,2012.0,6,0,0,0,1,1,1,1,0,1,1,1,0,0,0,0,0,1,0,1,1,1,1.0,2017,5,22
0,2017.0,2,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,101.0,2021,1,1
0,2017.0,3,1,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,1,99.0,2019,10,1
1,2016.0,4,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1.0,2016,12,15
0,2019.0,6,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,1,0,103.0,2020,9,8
0,2017.0,7,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,126.0,2018,7,1
